Wall time,Step,Value
1676713940.707589,11149,1.1500248908996582
1676713988.3751698,11249,1.030454158782959
1676714011.694514,11299,1.2466554641723633
1676714109.333742,11499,1.2105779647827148
1676714249.3171866,11799,1.0112800598144531
1676714296.8770998,11899,1.0194406509399414
1676714320.4447215,11949,0.9528733491897583
1676714344.3471,11999,0.989781379699707
1676714392.2233114,12099,0.9374668598175049
1676714417.143141,12149,0.8763949871063232
1676714464.9602876,12249,0.9130338430404663
1676714489.395498,12299,0.9390860795974731
1676714513.0552523,12349,0.968326210975647
1676714536.5160513,12399,0.9028164148330688
1676714655.325687,12649,0.8648520708084106
1676714679.235127,12699,0.8516290187835693
1676714703.379803,12749,0.8229537010192871
1676714796.5114813,12949,0.8137074708938599
1676714820.8143616,12999,0.8476498126983643
1676714844.3462825,13049,0.8341830968856812
1676714891.8848627,13149,0.7271857261657715
1676715081.1511207,13549,0.8233238458633423
1676715105.3831847,13599,0.7222154140472412
1676715178.2286444,13749,0.7150065302848816
1676715226.685476,13849,0.7363724112510681
1676715274.2442563,13949,0.7750219702720642
1676715322.5521238,14049,0.676596999168396
1676715370.12947,14149,0.7888647317886353
1676715393.3976002,14199,0.6592259407043457
1676715443.174565,14299,0.7628651261329651
1676715490.3316958,14399,0.6612614989280701
1676715513.4316063,14449,0.6253229379653931
1676715559.4398754,14549,0.7071203589439392
1676715679.0873373,14799,0.6484086513519287
1676715703.5882657,14849,0.6321600675582886
1676715727.6086953,14899,0.6500511169433594
1676715751.868985,14949,0.660513162612915
1676715938.2884288,15349,0.6387797594070435
1676715984.7102559,15449,0.6597009301185608
1676716008.6172287,15499,0.6482294797897339
1676716078.6319664,15649,0.5999933481216431
1676716173.2045076,15849,0.5881906747817993
1676716221.540347,15949,0.578313946723938
1676716243.7759843,15999,0.6461799144744873
1676716315.272831,16149,0.552627682685852
1676716361.5723777,16249,0.6181849837303162
1676716483.1676776,16499,0.5714496374130249
1676716507.6066175,16549,0.6109961271286011
1676716531.903633,16599,0.5636031627655029
1676716556.7204142,16649,0.5716933012008667
1676716674.6341257,16899,0.5944744348526001
1676716699.1864524,16949,0.5292020440101624
1676716745.923781,17049,0.5490280389785767
1676716814.028698,17199,0.5099612474441528
1676716838.1311135,17249,0.5504708290100098
1676716862.0544136,17299,0.5890074968338013
1676716884.8216877,17349,0.5082719326019287
1676716982.0630133,17549,0.5687218904495239
1676717029.232586,17649,0.5323387980461121
1676717052.655182,17699,0.484012633562088
1676717075.937028,17749,0.49457699060440063
1676717170.1411371,17949,0.6182170510292053
1676717264.740059,18149,0.5884326696395874
1676717287.919101,18199,0.5120429396629333
1676717312.3451607,18249,0.5359106063842773
1676717335.1710858,18299,0.5866232514381409
1676717358.7262044,18349,0.5470744371414185
1676717383.8535402,18399,0.5022186040878296
1676717551.5199895,18749,0.45928388833999634
1676717624.2927296,18899,0.44841259717941284
1676717646.882415,18949,0.5363479852676392
1676717836.9687452,19349,0.46208563446998596
1676717930.9408178,19549,0.510892391204834
1676717953.5326679,19599,0.4651182293891907
1676717977.826567,19649,0.5488150119781494
1676718001.8275282,19699,0.5165566205978394
1676718026.5200143,19749,0.4648776054382324
1676718098.239046,19899,0.4674615263938904
1676718217.6229963,20149,0.5211271047592163
1676718265.2323287,20249,0.5341524481773376
1676718356.7688313,20449,0.4467642903327942
1676718380.2927608,20499,0.49060675501823425
1676718450.6523929,20649,0.5186219215393066
1676718474.3608954,20699,0.49355262517929077
1676718497.924409,20749,0.4343084692955017
1676718520.576252,20799,0.4429665207862854
1676718591.7704282,20949,0.4439987540245056
1676718662.149856,21099,0.5012344121932983
1676718685.5340893,21149,0.4853343367576599
1676718756.7546976,21299,0.4625476598739624
1676718780.196638,21349,0.4497065842151642
1676718874.6283028,21549,0.42352497577667236
1676718898.653694,21599,0.5077342987060547
1676718994.2239466,21799,0.43254023790359497
1676719017.0132015,21849,0.4394756257534027
1676719040.6732104,21899,0.40677523612976074
1676719088.1939602,21999,0.4459209442138672
1676719111.7187047,22049,0.40229758620262146
1676719135.7879863,22099,0.4564637839794159
1676720177.6261702,22199,0.4861402213573456
1676720201.3723464,22249,0.4222867488861084
1676720224.8561616,22299,0.4595540165901184
1676720247.7195103,22349,0.46897822618484497
1676720342.0187078,22549,0.38966870307922363
1676720366.42697,22599,0.40160781145095825
1676720390.3871214,22649,0.4286705553531647
1676720413.2966921,22699,0.4368619918823242
1676720437.5879154,22749,0.4373983144760132
1676720484.070692,22849,0.3890034556388855
1676720531.4742851,22949,0.4620995819568634
1676720576.7123768,23049,0.4672339856624603
1676720599.7345502,23099,0.4343288540840149
1676720693.928695,23299,0.4162963926792145
1676720716.7835295,23349,0.417858362197876
1676720766.5800781,23449,0.411253958940506
1676720813.9877965,23549,0.3990914821624756
1676720909.7450404,23749,0.46856144070625305
1676720932.7695572,23799,0.41505566239356995
1676721004.2658987,23949,0.41979068517684937
1676721027.5582745,23999,0.4060882329940796
1676721051.128483,24049,0.3301880359649658
1676721074.0986772,24099,0.400155246257782
1676721121.1991718,24199,0.39601850509643555
1676721144.2956648,24249,0.3775799870491028
1676721190.7623374,24349,0.38611292839050293
1676721214.400154,24399,0.41755998134613037
1676721238.3367465,24449,0.4573966860771179
1676721262.9158974,24499,0.40677744150161743
1676721312.1589456,24599,0.37677425146102905
1676721383.0077312,24749,0.3573674261569977
1676721477.0892394,24949,0.4211539626121521
1676721547.2196715,25099,0.3849598169326782
1676721571.211818,25149,0.43594905734062195
1676721593.6641438,25199,0.3860287666320801
1676721663.0077028,25349,0.33698028326034546
1676721734.9887185,25499,0.4094838500022888
1676721758.314,25549,0.370319128036499
1676721781.7097886,25599,0.44176560640335083
1676721805.5963738,25649,0.40552306175231934
1676721829.5804894,25699,0.44078272581100464
1676721852.9086788,25749,0.4131772816181183
1676721925.1648934,25899,0.4216948449611664
1676721949.1240244,25949,0.33941924571990967
1676721972.9383047,25999,0.37786272168159485
1676721996.771295,26049,0.40700602531433105
1676722067.1735766,26199,0.3548273742198944
1676722233.202771,26549,0.34930264949798584
1676722303.2273498,26699,0.3626159429550171
1676722327.082138,26749,0.37744373083114624
1676722372.4429796,26849,0.4391767382621765
1676722395.8798285,26899,0.4191477298736572
1676722418.883208,26949,0.3627457320690155
1676722443.2465312,26999,0.36087924242019653
1676722467.756236,27049,0.394243061542511
1676722514.7813556,27149,0.4310286045074463
1676722539.2657354,27199,0.3676488399505615
1676722562.5044093,27249,0.4076020121574402
1676722609.9167678,27349,0.38147586584091187
1676722633.9152226,27399,0.36081987619400024
1676722704.5154355,27549,0.4272003769874573
1676722751.9608622,27649,0.41785234212875366
1676722823.8672652,27799,0.34979504346847534
1676722847.7749307,27849,0.3535847067832947
1676722990.163009,28149,0.32242244482040405
1676723013.7666252,28199,0.3575279116630554
1676723037.4236164,28249,0.38091689348220825
1676723132.1784313,28449,0.3710102140903473
1676723205.5389035,28599,0.344260036945343
1676723252.758865,28699,0.40072011947631836
1676723326.0580251,28849,0.4376320242881775
1676723422.336105,29049,0.3541993498802185
1676723517.8641644,29249,0.3813469409942627
1676723542.633986,29299,0.38987627625465393
1676723566.534888,29349,0.40838488936424255
1676723613.948535,29449,0.3686057925224304
1676723661.0000463,29549,0.3642946481704712
1676723684.5494688,29599,0.3842126727104187
1676723708.8077996,29649,0.4043833017349243
1676723755.5841773,29749,0.3726614713668823
1676723802.251555,29849,0.3153020143508911
1676723825.909871,29899,0.401957631111145
1676723849.382687,29949,0.35189342498779297
1676723873.5373936,29999,0.3486778736114502
1676723920.8947294,30099,0.3411724865436554
1676723944.165839,30149,0.35691529512405396
1676723967.3922005,30199,0.3558056950569153
1676724012.7952507,30299,0.3516913056373596
1676724082.8275526,30449,0.3591240644454956
1676724129.815933,30549,0.33279478549957275
1676724200.6453035,30699,0.3554145097732544
1676724224.8225656,30749,0.32847100496292114
1676724271.8643997,30849,0.34965771436691284
1676724321.013919,30949,0.3490648865699768
1676724368.0735397,31049,0.4118729531764984
1676724415.1478994,31149,0.36965227127075195
1676724438.947785,31199,0.3460817337036133
1676724510.7370396,31349,0.37367045879364014
1676724557.975164,31449,0.3455970883369446
1676724582.1037018,31499,0.3578544855117798
1676724677.227224,31699,0.32913637161254883
1676724774.939189,31899,0.3551729917526245
1676724847.6925185,32049,0.33200448751449585
1676724871.7297523,32099,0.3436160087585449
1676724896.4300642,32149,0.33661675453186035
1676724920.0670931,32199,0.37121301889419556
1676724943.8360643,32249,0.3574712872505188
1676724967.0636837,32299,0.36319848895072937
1676725059.883419,32499,0.34047913551330566
1676725105.7145956,32599,0.2978321611881256
1676725129.1947463,32649,0.3453790545463562
1676725151.4525328,32699,0.36774343252182007
1676725174.868073,32749,0.33749574422836304
1676725197.4346857,32799,0.35047805309295654
1676725266.170269,32949,0.3335135579109192
1676725312.6036353,33049,0.3231661915779114
1676726476.2953444,33399,0.3535156846046448
1676726547.0475879,33549,0.44101688265800476
1676726668.3437471,33799,0.3994436264038086
1676726692.0187192,33849,0.3550359010696411
1676726716.4518692,33899,0.31590354442596436
1676726788.0999713,34049,0.34835895895957947
1676726835.61547,34149,0.316389799118042
1676726859.678992,34199,0.3552914261817932
1676726884.036119,34249,0.3697746992111206
1676726956.1564944,34399,0.29798901081085205
1676727075.1897314,34649,0.33976584672927856
1676727121.887446,34749,0.3025902509689331
1676727168.9311237,34849,0.31576353311538696
1676727191.6665564,34899,0.34157466888427734
1676727239.6866803,34999,0.34157511591911316
1676727310.9278662,35149,0.34315747022628784
1676727335.1613922,35199,0.3121078610420227
1676727381.8275466,35299,0.32543158531188965
1676727475.662222,35499,0.34497731924057007
1676727499.3185394,35549,0.3078555464744568
1676727545.3928585,35649,0.3268422484397888
1676727615.7747748,35799,0.3591604232788086
1676727662.3056924,35899,0.2854272127151489
1676727732.7507586,36049,0.26869314908981323
1676727757.4222648,36099,0.3204493522644043
1676727805.7520244,36199,0.33230775594711304
1676727854.1275747,36299,0.33632227778434753
1676727876.6076293,36349,0.3037961423397064
1676727923.6278548,36449,0.34072285890579224
1676727946.2041154,36499,0.41387513279914856
1676727995.479209,36599,0.29533588886260986
1676728020.168527,36649,0.35396677255630493
1676728044.4660745,36699,0.35149484872817993
1676728164.8716106,36949,0.3236159086227417
1676728261.56251,37149,0.310772567987442
1676728284.5517118,37199,0.3386463522911072
1676728308.5483472,37249,0.343514084815979
1676728568.9549315,37799,0.3719446063041687
1676728592.07407,37849,0.34190112352371216
1676728638.4121435,37949,0.33306631445884705
1676728758.4589758,38199,0.3452308177947998
1676728783.0030153,38249,0.3406184911727905
1676728805.9352386,38299,0.3432193994522095
1676728877.0140567,38449,0.30445289611816406
1676728900.934726,38499,0.2571515142917633
1676728969.2722526,38649,0.3755413889884949
1676729043.5623832,38799,0.3178262710571289
1676729067.4983568,38849,0.3652869462966919
1676729115.7836726,38949,0.362312376499176
1676729139.7063072,38999,0.2655438780784607
1676729162.976233,39049,0.3309738039970398
1676729186.7332132,39099,0.3393506407737732
1676729209.8193471,39149,0.33061352372169495
1676729353.1064017,39449,0.36175042390823364
1676729425.5000148,39599,0.3445724546909332
1676729473.3135595,39699,0.3195054233074188
1676729521.548515,39799,0.31060752272605896
1676729616.2266247,39999,0.3099130392074585
1676729733.6919706,40249,0.28207939863204956
1676729757.229761,40299,0.3462621867656708
1676729781.5136409,40349,0.3099064826965332
1676729805.0292616,40399,0.2805955410003662
1676729876.2918115,40549,0.2760300636291504
1676730063.4340804,40949,0.29471057653427124
1676730087.1231287,40999,0.30406373739242554
1676730133.3787951,41099,0.3043375313282013
1676730181.8760965,41199,0.3311450481414795
1676730252.749227,41349,0.2929309606552124
1676730276.5600095,41399,0.29776400327682495
1676730300.891021,41449,0.26607298851013184
1676730395.2880046,41649,0.32663798332214355
1676730418.7233706,41699,0.25378572940826416
1676730465.2298102,41799,0.27646517753601074
1676730488.2602518,41849,0.33360275626182556
1676730510.4233282,41899,0.32373273372650146
1676730557.0518222,41999,0.32444703578948975
1676730581.2280803,42049,0.3138521611690521
1676730652.2276258,42199,0.31469255685806274
1676730699.9589016,42299,0.31096982955932617
1676730817.3615134,42549,0.3348790407180786
1676730840.9948037,42599,0.2737574875354767
1676730912.4648433,42749,0.329337477684021
1676730982.191946,42899,0.29253989458084106
1676731054.4882169,43049,0.25839316844940186
1676731102.7218041,43149,0.3406461477279663
1676731176.051123,43299,0.3129355311393738
1676731200.1658292,43349,0.30214816331863403
1676731295.7935534,43549,0.2686314880847931
1676731320.39584,43599,0.3302799463272095
1676731627.1674275,44249,0.34554821252822876
1676731650.6411223,44299,0.33196884393692017
1676731674.3914104,44349,0.31735917925834656
1676732717.1643362,44449,0.31226181983947754
1676732765.0642142,44549,0.3218194246292114
1676732813.0196064,44649,0.3397400677204132
1676732884.1504948,44799,0.30865779519081116
1676732933.4848614,44899,0.322744756937027
1676732957.812804,44949,0.29071974754333496
1676733027.6194808,45099,0.31636327505111694
1676733050.0474873,45149,0.2938159108161926
1676733096.5109227,45249,0.2966461777687073
1676733167.7620556,45399,0.30250951647758484
1676733192.622056,45449,0.3315402865409851
1676733239.6088398,45549,0.2964518964290619
1676733263.0955167,45599,0.33180898427963257
1676733333.6605937,45749,0.2981122136116028
1676733429.0635521,45949,0.35757479071617126
1676733452.5879805,45999,0.29997408390045166
1676733501.4027355,46099,0.3472867012023926
1676733548.761106,46199,0.3319043517112732
1676733642.8034215,46399,0.3294062316417694
1676733666.2036479,46449,0.34443604946136475
1676733713.663777,46549,0.24928869307041168
1676733736.831885,46599,0.27425193786621094
1676733759.4871507,46649,0.33722227811813354
1676733782.4622793,46699,0.326623797416687
1676733829.1929991,46799,0.3348841071128845
1676733924.739144,46999,0.3036409020423889
1676733971.1543684,47099,0.29777511954307556
1676733995.0808191,47149,0.3223036229610443
1676734066.283554,47299,0.31321990489959717
1676734161.3475826,47499,0.2923903167247772
1676734233.083884,47649,0.3201743960380554
1676734305.9327912,47799,0.3045777678489685
1676734329.759823,47849,0.28950169682502747
1676734423.5118186,48049,0.24213513731956482
1676734471.195625,48149,0.28063899278640747
1676734496.1147032,48199,0.2578323185443878
1676734543.3331537,48299,0.28161680698394775
1676734589.9336965,48399,0.35631847381591797
1676734614.2649472,48449,0.320476770401001
1676734685.2960222,48599,0.28298354148864746
1676734802.3262918,48849,0.30828607082366943
1676734850.0889726,48949,0.2725772261619568
1676734873.8975236,48999,0.3296475410461426
1676734922.2796383,49099,0.2901608347892761
1676734944.1040938,49149,0.2856602668762207
1676735038.2739067,49349,0.29680103063583374
1676735134.2873414,49549,0.31954535841941833
1676735181.360491,49649,0.3050938844680786
1676735228.1967375,49749,0.3407329320907593
1676735252.006418,49799,0.3168393075466156
1676735276.8965456,49849,0.317646861076355
1676735323.6689162,49949,0.3069058358669281
1676735348.1596503,49999,0.303156316280365
1676735419.476785,50149,0.30286645889282227
1676735443.3429985,50199,0.30906617641448975
1676735466.7629173,50249,0.27980971336364746
1676735489.7960348,50299,0.2942468822002411
1676735513.4332197,50349,0.2894790768623352
1676735630.8402622,50599,0.3134502172470093
1676735677.631891,50699,0.2709275782108307
1676735724.8438895,50799,0.285319447517395
1676735748.5058684,50849,0.2764623761177063
1676735772.727688,50899,0.32759320735931396
1676735891.3301,51149,0.2751837968826294
1676735983.62662,51349,0.31316232681274414
1676736032.0061758,51449,0.32758182287216187
1676736055.9722056,51499,0.2752186059951782
1676736198.0875278,51799,0.2874454855918884
1676736221.3300655,51849,0.302553653717041
1676736246.1421132,51899,0.286040723323822
1676736269.1763117,51949,0.28584349155426025
1676736291.6067674,51999,0.26099687814712524
1676736387.2441473,52199,0.28287309408187866
1676736433.5121317,52299,0.2526702284812927
1676736457.643812,52349,0.30591338872909546
1676736601.034264,52649,0.34994441270828247
1676736624.5470262,52699,0.2798222303390503
1676736697.256047,52849,0.32964497804641724
1676736744.4831614,52949,0.2946409583091736
1676736767.9387972,52999,0.2908202111721039
1676736790.3709908,53049,0.3178122639656067
1676736838.3906918,53149,0.3282235860824585
1676736908.953637,53299,0.3094812333583832
1676736933.052993,53349,0.280997097492218
1676736956.603554,53399,0.2777538299560547
1676737002.1649785,53499,0.299621045589447
1676737024.5118434,53549,0.27930206060409546
1676737048.9890718,53599,0.296042263507843
1676737073.1574447,53649,0.32326942682266235
1676737096.4483407,53699,0.2869565188884735
1676737120.9194992,53749,0.2862280011177063
1676737192.287685,53899,0.26564839482307434
1676737216.6896367,53949,0.26559749245643616
1676737263.5047345,54049,0.3073388636112213
1676737285.9550025,54099,0.3087870180606842
1676737310.5361943,54149,0.2933955490589142
1676737380.6287882,54299,0.3077496290206909
1676737404.060327,54349,0.3003612458705902
1676737427.7160435,54399,0.2797932028770447
1676737521.016156,54599,0.2733226418495178
1676737685.9719322,54949,0.25751546025276184
1676737731.1362305,55049,0.29894280433654785
1676737776.835886,55149,0.30287882685661316
1676737800.6848447,55199,0.276702880859375
1676737824.1859243,55249,0.2364497184753418
1676737895.3434367,55399,0.3115696310997009
1676738937.9341404,55499,0.28923994302749634
1676738985.20487,55599,0.30299878120422363
1676739008.8479517,55649,0.3282963037490845
1676739055.2837849,55749,0.2957776188850403
1676739171.3082547,55999,0.30880361795425415
1676739218.8312316,56099,0.26836004853248596
1676739241.8712268,56149,0.3122771084308624
1676739310.1525974,56299,0.30577710270881653
1676739333.6941926,56349,0.2638036012649536
1676739380.8886642,56449,0.29391559958457947
1676739405.1796474,56499,0.25660067796707153
1676739429.1754258,56549,0.2735542356967926
1676739452.6107366,56599,0.2846914529800415
1676739475.2919033,56649,0.3140222430229187
1676739521.7203722,56749,0.30263787508010864
1676739545.7673109,56799,0.3114026188850403
1676739569.9404588,56849,0.30925893783569336
1676739642.1207094,56999,0.28780049085617065
1676739713.2662246,57149,0.2792527377605438
1676739784.1845655,57299,0.3002447485923767
1676739808.2094827,57349,0.29385989904403687
1676739854.8193944,57449,0.31800377368927
1676739901.8746448,57549,0.2893552780151367
1676739925.4905434,57599,0.3020910620689392
1676739948.899385,57649,0.30557745695114136
1676739971.6677675,57699,0.28145813941955566
1676740137.9005177,58049,0.26767420768737793
1676740184.777008,58149,0.26609039306640625
1676740232.1832685,58249,0.2800816297531128
1676740279.5485497,58349,0.23746949434280396
1676740302.383914,58399,0.2995098829269409
1676740444.063822,58699,0.3190651834011078
1676740467.419899,58749,0.2906942665576935
1676740515.704667,58849,0.271190345287323
1676740539.006333,58899,0.26037725806236267
1676740562.6230435,58949,0.23319017887115479
1676740658.9443753,59149,0.31452876329421997
1676740706.328737,59249,0.2659708261489868
1676740754.172364,59349,0.28648483753204346
1676740802.3605068,59449,0.3026067018508911
1676740825.1953137,59499,0.2706923484802246
1676740849.5495522,59549,0.25822460651397705
1676740919.6848202,59699,0.2504522204399109
1676740942.9443944,59749,0.2775436341762543
1676740966.6081474,59799,0.2990366220474243
1676741013.9394636,59899,0.2698281407356262
1676741037.6321611,59949,0.3295058012008667
1676741108.39104,60099,0.2658020853996277
1676741131.825182,60149,0.29027441143989563
1676741204.2269425,60299,0.3019506335258484
1676741227.6365006,60349,0.32672959566116333
1676741251.8675828,60399,0.30834218859672546
1676741297.8161957,60499,0.31577974557876587
1676741394.2677312,60699,0.3071969747543335
1676741416.897013,60749,0.2892096936702728
1676741441.2513275,60799,0.2544712424278259
1676741512.4969153,60949,0.2543378472328186
1676741630.2192674,61199,0.2941196858882904
1676741679.3511498,61299,0.26574233174324036
1676741772.8422,61499,0.2997426986694336
1676741842.8443413,61649,0.27521026134490967
1676741867.289008,61699,0.2569548785686493
1676741985.8203423,61949,0.2719919979572296
1676742033.8728642,62049,0.28201937675476074
1676742057.0240428,62099,0.3000892400741577
1676742081.4385045,62149,0.3223986029624939
1676742105.8310966,62199,0.3016171157360077
1676742129.5478055,62249,0.2803870439529419
1676742153.5130973,62299,0.31512850522994995
1676742177.6109965,62349,0.2721957862377167
1676742247.488378,62499,0.2837667763233185
1676742271.9653916,62549,0.26127246022224426
1676742295.9614105,62599,0.29210275411605835
1676742320.3929238,62649,0.2756190299987793
1676742368.088512,62749,0.2434832751750946
1676742416.203726,62849,0.2825510501861572
1676742439.5992684,62899,0.25643306970596313
1676742510.9783854,63049,0.2690432071685791
1676742536.1705437,63099,0.3014996647834778
1676742678.0406704,63399,0.29351866245269775
1676742774.2549417,63599,0.25749534368515015
1676742893.5469155,63849,0.24707593023777008
1676742916.8161776,63899,0.27425074577331543
1676742940.0953364,63949,0.30719316005706787
1676743035.7961004,64149,0.24677863717079163
1676743105.286148,64299,0.2900679111480713
1676743222.8324027,64549,0.2865150570869446
1676743293.4200363,64699,0.2855294644832611
1676743363.2660396,64849,0.24631831049919128
1676743412.1851816,64949,0.281220018863678
1676743435.16684,64999,0.27860039472579956
1676743506.2173364,65149,0.26667267084121704
1676743600.563126,65349,0.27557164430618286
1676743696.3852332,65549,0.26132047176361084
1676743814.5278325,65799,0.29694369435310364
1676743930.9363813,66049,0.2744751572608948
1676743980.24692,66149,0.28429433703422546
1676744004.379356,66199,0.22546428442001343
1676744051.1318586,66299,0.233987957239151
1676744074.4802454,66349,0.2820734977722168
1676744121.82687,66449,0.25428757071495056
1676745282.8105226,66799,0.26339516043663025
1676745494.5960283,67249,0.25514763593673706
1676745519.0066686,67299,0.27926790714263916
1676745567.098134,67399,0.25543853640556335
1676745590.5744755,67449,0.2514314651489258
1676745661.4733968,67599,0.2645149827003479
1676745683.9783685,67649,0.29451489448547363
1676745731.239179,67749,0.3100837171077728
1676745826.2161403,67949,0.26909685134887695
1676745872.939946,68049,0.2679024934768677
1676745966.1412573,68249,0.2775009274482727
1676745989.0140247,68299,0.31864088773727417
1676746012.197274,68349,0.2860768437385559
1676746036.2433023,68399,0.32650259137153625
1676746059.9240892,68449,0.2532758414745331
1676746154.6359167,68649,0.24159672856330872
1676746179.4784563,68699,0.3283664584159851
1676746227.6382916,68799,0.29327392578125
1676746251.014341,68849,0.24957141280174255
1676746347.5924256,69049,0.23979416489601135
1676746463.407905,69299,0.27753162384033203
1676746485.7398388,69349,0.25597167015075684
1676746581.9414632,69549,0.2456812858581543
1676746653.484045,69699,0.28392457962036133
1676746747.1877491,69899,0.274064838886261
1676746889.5664973,70199,0.3005785346031189
1676747197.6524155,70849,0.2689838409423828
1676747221.861492,70899,0.25939682126045227
1676747316.6425674,71099,0.2763882279396057
1676747551.6954072,71599,0.262643963098526
1676747576.16508,71649,0.25873568654060364
1676747671.607526,71849,0.29271307587623596
1676747719.8605204,71949,0.29869386553764343
1676747744.759087,71999,0.277881383895874
1676747768.4229665,72049,0.25272953510284424
1676747791.1175516,72099,0.28331851959228516
1676747862.0473788,72249,0.2579164505004883
1676747909.4533048,72349,0.2798301577568054
1676747933.0870051,72399,0.2733789086341858
1676747981.5437565,72499,0.27763161063194275
1676748028.6428695,72599,0.2595216929912567
1676748052.8001237,72649,0.25342613458633423
1676748100.3939664,72749,0.2706843316555023
1676748124.2968671,72799,0.2763504683971405
1676748149.3885508,72849,0.2606625556945801
1676748173.7220166,72899,0.2620411813259125
1676748197.6478908,72949,0.2551423907279968
1676748220.9996617,72999,0.22347018122673035
1676748244.181854,73049,0.25082895159721375
1676748267.9387364,73099,0.3151044249534607
1676748317.1308208,73199,0.28347307443618774
1676748480.613829,73549,0.25789815187454224
1676748552.1780214,73699,0.2860601246356964
1676748575.7571182,73749,0.26824283599853516
1676748625.307857,73849,0.24980224668979645
1676748741.0901635,74099,0.25518012046813965
1676748764.343971,74149,0.272456556558609
1676748788.6397903,74199,0.24373602867126465
1676748882.2633083,74399,0.277405321598053
1676748929.771075,74499,0.2850382328033447
1676748953.5456753,74549,0.25442731380462646
1676749023.108918,74699,0.27116450667381287
1676749047.0632336,74749,0.2936379909515381
1676749140.8956945,74949,0.27637356519699097
1676749163.0251598,74999,0.27655357122421265
1676749187.021116,75049,0.30965375900268555
1676749234.3291848,75149,0.25969821214675903
1676749397.8909624,75499,0.26817500591278076
1676749421.2349956,75549,0.26054859161376953
